2,,24,32,つくり続ける強さ,心も身体もタフになる。,創造的コラボレーションに継続に取り組みたい。,精神力や体力の限界から、途中で妥協したり、続けられなくなったりして しまう。,・ 創造行為には、集中力・ねばり強さなどの精神力や、体力が求められる。 ・コラボレーションは複数人で取り組むものなので、自分のリズムで休むことが できない。 ・ 追い込みの時期はたいてい、身体を休める時間を十分に取ることができない。,コラボレーションの基礎体力を上げるために、日々、資本となる心と身体を鍛える。,例えば、日頃からランニングをして体を鍛え、長時間走り続けることへの耐性を つける。登山のように、常に自分の体力・精神力をともにコントロールする必要 があるものも、効果的である。また、鍛錬だけでなく、健康を保つためのベース となる食生活や睡眠にも、日頃から気を配る。,創造的コラボレーションに、集中力をもって、妥協せずに、しっかり取り組むこ とができるようになる。また、土壇場に追い込まれたときでも、最大限のパフォ ーマンスを発揮できる。これらの鍛錬も、少し続けてみるとそれ自体が楽しみに なり、継続することができるようになる。
2,,8,33,感性を磨く,豊かで深みのあるクオリティを感じ、味わう。,創造的コラボレーションに継続的に取り組みたい。,同じ分野においてすでに誰かが成し遂げていることを意識するばかりでは、 独自性が生まれにくい。,・ 専門分野を深く掘り下げれば、新しいものを生み出せると思いがちである。 ・ 同じ分野のことだけを注視していると、生まれてくる発想に限界がある。 ・ すでにあるものを目標にすると、知らず知らずのうちに、それにとらわれてし まう。,良質なものを見たり感じたりすることで、感性を磨く。,優れた芸術や自然がもつ、豊かで深みのあるクオリティを心と身体で受け止める。 このような感覚を味わうこと、そのような時間を過ごすことは、何事にも代え難 い経験となる。自分に馴染みのない分野・ジャンルを知りたい場合には、チーム のメンバーや身近な人に紹介してもらうというのもよい。目標に向かって突き進 んでいるときとは異なるモードで、じっくりと味わおう。,高いクオリティというものを、感覚的につかむことができるようになる。これが、 さらなる創造的コラボレーションの糧となる。
4,,2,1,企画の哲学,「かっこよくて、儲かって、意義のあるもの」 そういう自分なりの基準をもつ。,企画者として価値を生み出す仕事に就いている。,条件や制約が異なる多くの案件に取り組んでいるうちに、企画に自分らしさがなくなって しまうことがある。,企画にはひとつひとつに異なる条件・制約があり、担当した企画がたま たまヒットすることもある。ある程度の高い確率で安定した質を提供できるようになったとし ても、常に高いクオリティを保ち、かつその人らしさが感じられるようなものをつくり続けるこ とは難しい。そうなると、自分に企画を頼む意味が失われてしまう。,自 分 の つ く る 企 画 が 満 た す べ き 基 準 を 持 ち 、す べ て の 企 画 に お い て そ の 軸 に 沿 っ て 考 え、つくり込む。,企画とはこうあるべきであると感じる、自分にとっての本質的な要素をしっ かりと定め、企画を判断する際の哲学としていく。例えば、「かっこよくて、儲かって、意義の あるもの」というような3つの軸を掲げ、それらを満たすように、粘り強く企画を構築する。何 を哲学とするのかは人によって異なるので、自分の強みや個性、成功の経験などを踏まえ て形づくるとよい。,自分が良いと信じる価値を持った企画を安定して世の中に提供できるようになる。企画者 としてのアイデンティティが確立され、自分が手がけたものには自分の世界観が反映され る。自分の企画の哲学を達成し続けることで、他の企画者には真似のできない価値を提 供でき、その人らしさを確立した企画者となる。こうして、自分がやりたいと思う仕事が舞い 込んでくるようになる。
4,,10,2,買ってみる,身銭を切って買い手になることで 初めて見えてくることがある。,自分たちが提供するサービスの受け手が、 どのような要 望をもつのかを知りたいと思っている。,サービスの受け手が実際に感じる気持ちや問題をつかめていないにもかかわらず、企画 者 目 線 で「 お 客 様 像 」を つ く っ て し ま い 、わ か っ た つ も り に な っ て し ま う こ と が あ る 。,サ ー ビ スの受け手が感じていることを企画者側からイメージするのは難しい。どのようなサービス を望んでいるのかを調査することもできるが、本人たちもはっきりとした答えを持ち合わせて いない場合もある。また何か回答が得られた場合にも、それがどのような状況から生まれる のかという背景・認識まで捉えることは容易ではない。こうして、真に解決すべき問題を見 過ごしてしまいがちである。,サービスの受け手と同様に、自分のお金を払ってサービスを実際に受け、ユーザーの視 点や気持ち、不満や課題を自らの経験として感じ取る。,使う側の心情を、調査や想像だ けで済ませてしまうのではなく、実際にサービスを体験し、顧客が何を不満に思うのか、そ の不満がどの程度のものなのかを身をもって感じ取る。例えば、ホテルについて知りたい のであれば、宿泊客として実際に自分でお金を払って泊まることで、リアルな感覚を得るこ とができる。,サービスの受け手として感じる心情から、サービスの課題や可能性をつかみ、企画に反映 す る こ と で 、質 の 高 い サ ー ビ ス を 提 供 で き る 。こ の 経 験 を 繰 り 返 し 、受 け 手 側 の 感 覚 を 意 識的に重ねていくと、ユーザーとしての感覚を蓄積でき、企画に反映させる力が高まってい く。もちろん、自分が感じたことだけに頼るのではなく、他のユーザーの声に真摯に向き合うことも大切である。
4,,7,3,直に仕入れる,現場でしか得られない情報がある。,新しい企画を立てるために、情報を集めている。,誰かが提供している二次情報のみで考えようとすると、偏った視点・情報のまま判断を下 してしまう恐れがある。,人から聞いた話やインターネットで調べた情報は、事実の一部を誰 かが解釈して切り取ったものである。その情報をまとめた人は、自分の企画に必要な観点 で現場を見ているわけではないため、自分にとって必要な情報がすべてまとめられているこ とはない。このように、二次情報を情報源にすると、企画に必要な情報を落としてしまうこ とがある。,現場に足を運んで、そこで得た一次情報をもとに考える。,現場に行って、そこでしか得られ ない情報を自分で手に入れ、それを元に企画を考える。一度だけでなく繰り返し現場に足 を運ぶなかで、その地域の人と顔なじみになったり、地域の特色を聞いたりと、自分しか得 られない生の情報を得るように努力する。,現場周辺の環境や雰囲気、そこで生活している人たちの考え方や言動など、ネットや雑誌 にはない、自分で手に入れたリアルで詳細な情報をもとに企画を考えることができる。自分 だけの一次情報を得ることで、他者には立てられない独自性のある企画にでき、自分の個 性も加えられるとともに、他人の見方に左右されずに、自信をもって企画を進めていくこと ができる。
4,,1,4,体感判断,その場に立ち、 自らの五感で感じとる。,企画をつくるための情報を集めている。,人から得た情報にもとづくだけでは、現場の状況や環境に合わない企画になってしまう 可能性がある。人から得た情報にもとづくだけでは、現場の状況や環境に合わない企画になってしまう 可能性がある。,メディアから得られた二次情報のみならず、現場の人が語る一次情報を得 たとしても、それらは、あくまでもその人たちの認識にもとづく情報でしかない。現場の世界 は、膨大な情報と可能性に溢れ、もっと多様な解釈に開かれている。,現場で自らの五感で感じたことを大切にし、企画の判断に使っていく。,現場に行ったとき には、音や雰囲気、香り、周囲との調和の仕方など、現場全体から感じられることを大切に し、五感を使いながら考え、理解を深める。そうすると、これまでの企画の経験やプロとして の視点・知識をもつ自分だからこそ感じられるものを得ることができるだろう。このように、現 場に立って自分がどう感じたのかということに注意を向け、ワクワクしたり、気持ちが高まっ たりしたことや、発見や驚きがあったことを企画に盛り込むようにする。,こうして集めた情報・感覚を企画の判断に入れていくことで、現場にフィットしたものであり つつ、自分らしさが反映された企画になっていく。また、五感で感じると実感するので、後に 情報として引き出しやすくもなる。
4,,5,5,偶然の取り込み,いま出会ったこの面白いこと、 どうプロジェクトに活かせるだろうか?,現 在 進 め て い る プ ロ ジ ェ クト と は 関 係 の な い と こ ろ で 、 偶然面白い体験や情報に出会った。,その面白い体験や情報を、プロジェクトとは関係がないと切り離してしまっては、企画を よ り よ く す る チ ャ ン ス を 逃 し て し ま う 。,イ ノ ベ ー シ ョ ン は「 新 結 合 」で あ る と 言 わ れ る よ う に 、 一見関係のないものが組み合わさることで、これまでにない新しい発想の企画が生まれる ことがある。日常のなかで面白いと思った感覚を、プロジェクトとは別の次元のことだと片 付けたり、それを「いつか使いたい」と漠然と思ったりするだけでは、日々の流れのなかでそ の感覚や記憶は薄れてしまい、結局は活かせなくなってしまう。,面白いと思ったら、「いまの自分のプロジェクトに活かせないか?」と、とことん考えてみ る。,24時間どんなときでも、面白いことが起きるかもしれないと考えて、プロジェクトと結び 付ける気持ちの準備をしておく。実際に面白いと思う体験や情報があったら、それが面白 いと感じられる理由をつかみ、自分のプロジェクトに活かすことを考えてみる。今取り組んで いるプロジェクトに適した活かし先がない場合には、今後あり得るどんなプロジェクトであれ ば、活かすことができそうかを考え、メモをしておく。,日々の生活のなかで得た刺激をプロジェクトにうまく活かすことができる。また、それを実現 するために新しい仲間と組み、活動の幅が広がっていくこともある。さらに、日頃から複数 の要素を関係づけて考える習慣がつき、偶然出会ったよい情報と企画に接点をもたせる 力も身についていく。
4,,7,6,自分なりの引き出し,発想の種は、 すぐに使えるかたちでしまっておく。,日頃から情報収集を心がけている。,たくさんのものごとを見聞きしていても、いざ企画を考えようとするときに、それをうまく活 かすことができない。,情報の意味を深く考えずに蓄えていると、一般的なカテゴリーでその 情報を記憶しているだけにとどまってしまう。すると、いざ企画を考えようというとき、それまで に蓄えた記憶の中から、どのような情報が関連しているかやどの事例が参考になるのかを 探りあてることができず、もっている情報を自分の武器として活かすことができない。,得 た 情 報 を 自 分 の 基 準 や 視 点 で 捉 え 、「 発 想 の 種 」 と し て 引 き 出 せ る か た ち で 蓄 積 し て いく。,コンピュータのなかに写真をためておくときなどに、自分なりのインデックスをつけて 蓄 積 し て お く 。そ の と き 、イ ン デ ッ ク ス は「 素 材 」や「 食 べ 物 」と い っ た 一 般 的 な カ テ ゴ リ ー で は な く 、「 魅 力 的 な 空 間 」「 ど こ か で 使 っ て み た い 技 術 」 な ど 、 自 分 の 発 想 と 紐 づ き や す い よ う に つ け て い く よ う に す る 。 細 分 化 し て 分 類 す る の で は な く 、雑 多 な 感 じ で し ま っ て お く と 、 発想を刺激しやすくなる。,自分の興味や関心、インスピレーションなどと紐づいた情報を発想の種として使うことがで きるようになる。発想の際には、関連するインデックス以外のものをあえて見て、なかば強 引にアイデアを考えて見るということも有 効である。このような経 験を積むことで、情 報を 一般のカテゴリーとは異なる結びつき方で蓄えられ、独自の視点から考えやすくなる。
4,,9,7,仮組み把握,一度組んでみると、 何 が 足 り な い か も よ く わ か る 。,良いアイデアを思いついた。,そのアイデアを単に思いついたままで止めていると、それを実際に活かす機会はなかな か訪れない。,良いアイデアであっても、それだけで良い企画にはなるものではなく、そのまま では即戦力をもたない。使わない記憶は薄れやすく、日々新たに生まれるいろいろなアイデ アに押されてしまうこともあり、次第にそのアイデアは活かされないまま忘れられてしまう。 消えることを防ぐためにノートにアイデアをメモしたとしても、単なるアイデアのままであれ ば、本質的には同じような問題が生じてしまう。,一度そのアイデアを含む企画をつくり込んでみて、全体を把握し、あとどのような要素が 加われば企画として成り立ち、魅力的になるのかを明らかにする。,そのとき、企画の内容 だけでなく、仮の事業収支まで組んでみると、足りない要素や求められる条件がより明確 になる。,一度企画を組み立ててみることで、その全体が見え、足りない部分も把握することができ る の で 、実 現 に 向 か っ て 大 き く 歩 み を 進 め る こ と に な る 。ま た 、そ の ア イ デ ア を 活 か す た め の前提条件や必要となる要素が明確になるため、適した機会が訪れたときには真っ先に 手を挙げることができ、アイデアを実際に役立てやすくなる。また、そのアイデアが実現で きそうな機会を自ら模索し、企画化していくことも可能になる。
4,,22,8,予 想とのギャップ,自分なりに想像してから見る。 それだけで発見が多く、深くなる。,他の人がつくったものを事例として見に行く。,単に現物を見るだけだったり、事前に調べたことを確認したりするような見方では、自分 を高める機会にはなりにくい。,何も調べずに現場に行ってしまうと、そこに実際にあるもの についての評価をすることが中心となりやすい。また、現場についてよく下調べをしている と、知っていた情報を現場でも確認したというだけに終わってしまいがちである。そのような かたちで事例を見ても、事例そのものの観察・考察にはなりはするが、自分や自分のプロ ジェクトへ活かす力にすることは難しい。,これから見に行くものについて、自分ならどのようなものをつくるかを想像し、その想像と実 際の違いから、新たな気づきを得る。,現場に行く前に、ある程度の情報を元にしながら、自 分ならどのようなものをつくるかをイメージしておく。見に行く場所に向かうときに、想像を膨ら ませるのもよいだろう。そして現場では、事前に自分が想像していたものとの違いから、「なぜ こうなっているのか」「もっとこうすればよいのでは?」と考えを巡らし、自らの考えを振り返ると ともに、自分にはなかった他者の発想の仕方を学び、今後の自らの発想の糧としていく。,他の人がつくった事例を見るとき、そこから学び、気づくことが多くなり、《自分なりの引き出 し》も豊かになっていく。事前に様々なイメージを膨らませて見るということは、他の人の事 例に対しても受動的ではなく、能動的に関わるという姿勢と習慣につながる。また、物事を 見る独自の視点が培われることにもなり、企画を立てるときの力になる。
4,,9,9,ダメ事例の研究,他人の失敗は、自分の成功のもと。,魅力的ではないサービスや空間を見つけた。,ダメな事例を「見るに値しないもの」と捉えると、そこから学ぶ機会を逃してしまう。,ダメな 事例にしようと思って企画をつくる人はいない。うまくつくられていないものには、ダメになっ てしまった理由が必ずある。それを知ることができなければ、自分も同じ失敗をしてしまう可 能性がある。,評判の悪い事例や、自分にとっては魅力的ではない事例もよく見るようにし、その結果 を生み出している原因を分析し、学ぶ。,良くないと言われる事例も積極的に見にいき、ど こが良くないのか、なぜそのようになってしまったのかなどを考える。失敗が起こってしまっ たロジックを自分なりに導き出し、同じ過ちを繰り返さないためにはどのようにすればよいの かを考える。,良くないものが生まれてしまう原因やロジックを教訓としてストックしておくことで、自分が同 じような失敗に陥りそうになっても、未然に気づき、失敗を防ぐことができる。悪いものに対 しても、あら探しをして切り捨てるのではなく、学びのある宝探しのような心持ちで向き合え るようになり、自らの成長の糧にすることができる。
4,,21,10,情報補給,バランスのとれた情報の摂取を。,企画者として知識・情報の収集を心がけている。,自 然 と 入 っ て く る 情 報 ば か り に 触 れ て い る と 、自 分 の 関 心 事 に 偏 っ て し ま い 、新 た な 視 点の企画を生むことはできない。,自分が日頃から興味を持っている分野は限られているの で、幅広く見ているつもりでも自然と触れる範囲が限られてしまい、考える際の視野に偏り が出てしまう。また、専門家と同じ知識を持っていても、差別化した企画を立てることはでき ない。,自分の情報の偏り具合を意識して、足りない分野の情報を得るように心がける。,誰かと 会話していて知らないことが出てきたときは、自分に抜けている情報があったことを認識す るチャンスである。また、自分とは縁のないと感じる雑誌をあえて手に取り、その世界に触 れるようにするのもよい。ちょっとした待ち時間に書店に寄るなど、新しい情報のインプット を絶えず行うように意識する。自分の身体の栄養バランスを保つのと同じように、自分に 不足している情報を気にしながら、偏りのなく情報を摂取するように習慣づけるのである。,幅広い視野をもっていることで、独自の企画を生み出すことができる。また、広い視野がで きてくると、思いがけない新しい情報に巡り合ったときにも、その面白さに気づくことができ、 《 偶 然 の 取 り 込 み 》 が で き る よ う に な る 。 幅 広 く バ ラ ン ス の と れ た 知 識 を も っ て い る と 、ク ラ イアントが安心して任せることができると感じるというメリットもある。
4,,19,11,言われてみれば欲しかったもの,新しい価値はそこから生まれる。,企 画 の コ ン セ プト を 考 え て い る 。,すでに満たされているニーズに対するサービスをつくろうとすると、新しい価値にはなりづ らく、競合も多く価格競争に巻き込まれてしまう。,コンセプトを考えるときには、類似した先 行商品やサービスからの影響のもとで発想してしまいがちだが、既存サービスによって満 たされているニーズを対象にしてしまうと、新しい価値をつくり出すことは難しくなってくる。 当然ながら、競合商品やサービスも多くなり、価格競争となりやすいため、会社の規模の 大きさが競争優位として効いてきてしまう。,まだ直接的にサービスが提供されてない隠れた需要をターゲットとして、サービスを考え る。,制約や立地など、企画の所与の条件や、ターゲットとなる顧客の生活行動などを手掛 かりに、顧客のニーズを探っていくことで、まだ先行サービスが到達していない需要を見つ け出す。誰がどのようなニーズを持っているのか、その土地はどのような隠れた特性を持つ の か 等 は 、自 分 で《 直 に 仕 入 れ る 》の と 、現 場 で の《 体 感 判 断 》を 頼 り に し て い くと 、ま だ 誰 も気づいていない点を見つけやすい。,ニ ー ズ と し て は 確 か に あ り な が ら 、今 ま で 誰 も 気 づ か な か っ た 新 し い 価 値 を 提 供 で き る「 需 給 バ ラ ン ス が 崩 れ た ポ イ ン ト 」を 見 つ け る こ と が で き る 。 新 し い 需 要 に 対 し て の サ ー ビ ス で あれば、周囲と競合することもないため、ニーズに対してストレートに企画を立てていくこと もできる。ただ、後に競合サービスが出てくることが考えられるため、市場状況や需給バラ ン ス が 変 わ る と い う《未 来 を 織 り 込 む 》こ と で 、独 自 の コ ン テ ン ツ や 仕 組 み に な る よ う に つ くり込むことも重要である。
4,,1,12,隠れた良さ,どのような場所に つくろうとしているのだろうか?,企画の対象となる場所が決まった。,そ の 場 所 の 特 性 や 歴 史 に 合 わ な い「 新 し い も の 」を 外 か ら 持 ち 込 ん で も 、そ こ に 馴 染 ま ないものになってしまう。,企画の対象となる場所は真空のなかに存在しているのではなく、 周囲との関係のなかにある。また、それぞれの場所には歴史があり、それは長い時間をか けて受け継がれてきたものである。そのような特性や歴史と相容れない企画は、本当の意 味で価値を生むことはできない。しかし、逆にそれらに囚われすぎると、これまでと同じような ものしか生み出せなくなってしまう。,その場所の特性や歴史を調べ、今は注目されていない良さを掘り起こして、それらを踏ま えた上で新しい価値をつくる。,ふだんはあまり注目されていない特性や、どのような歴史的 な発展をしてきた場所なのかを探り、それらをうまく引き出し活かすことで、これまでとは違う 新しい価値を提供できるように考える。,その場所の良さが活きた独自性のある企画となり、馴染みながらも新しい価値を生み出す ものをつくることができる。その場所にとってふさわしい企画は、その地域にとっても大切な ものとなり、愛され育てられ続ける。それが、その地域の新たな歴史を形づくる。
4,,23,13,アイデアの重ね合わせ,新しさを生むのは、要素だけではない。,企画の価値やコンセプトを考えている。,ひとつの方向性だけから企画の価値をつくり込もうとしても、突出した独自性を出すこと は 難 し く 、競 合 と の 差 別 化 を 図 り に く い。,主 と な る コ ン セ プ ト を 決 め て 企 画 を 練 り 上 げ て いっても、ひとつの視点からのみのアプローチでは強い魅力をもった企画にはなりにくく、 すでにどこかに存在する他のサービスと似たものになってしまいやすい。,複数の方向性のアイデアを重ね合わせ、独自の価値をつくりあげる。,例えば、単なるホテ ルではなく、サービス・アパートメントやギャラリー、サービス・オフィスなどを複合して、「クリエ イ タ ー が 集 う 場 所 」と い う 概 念 を つ く る こ と で 、新 し い 独 自 の 企 画 を 生 み 出 す と い う こ と で あ る。何と何を重ね合わせると、これまでにない価値のあるものになるかを、いろいろ模索し ながら考えていく。,いろいろな可能性を秘めた独自性と奥行きのある企画をつくることができる。重ね合わせ ながらひとつの企画にまとめていく力がついてくると、独自性のある企画を安定的につくっ ていくことができるようになる。また、重ね合わせによって提供する価値に幅を持たせること で、顧客も使い方を検討することができ、自分らしく企画を楽しむことができるため、愛着を もってもらうことにもつながっていく。
4,,18,14,徹 底 リ スト,考えるべき要素を徹底的に書き出すことで、 考えを深めることができる。,企 画 の 前 提 となる 課 題 や ア イデ ア に つ い て 考 えて い る 。,頭のなかで考えているだけでは、多様な要素を把握するのは難しく、漏れが生じたり、考 えを深められなかったりしてしまう。,頭のなかで考えているときには、多くの要素の全貌を つかむことは難しく、抜けや偏りがあっても気づきにくいので、検討すべき観点や重大なリ スクを見逃してしまうかもしれない。また、要素同士の関係性も見えにくい。,企画の前提となる課題やアイデアなどを、考え得るだけすべて書き出し、それを見ながら 考えをまとめていく。,ことの大小や種類によらず、思いつく限りのことをすべて箇条書きで 書き出していく。そして一通り書き出し尽くしたら、全体を見渡しながら、抜けている観点が な い か を チ ェ ッ ク し た り 、 重 要 度 を 考 え た り す る 。 こ の と き 、《 考 え る た め の 点 数 化 》 を す る と、個々の要素を評価し、特徴を把握することができる。また、書き出したもの同士を組み 合わせるどのような価値を生むことができるかも、リスト上で考えることができる。,徹底的に書き出したリストを眺めながら思考を深めることで、考慮すべき要素の抜け漏れ を防ぎながら考えを深めることができる。そして、頭のなかから外へ表現することで、そのリス トとの対話が可能になる。そのようにしてつくられた企画は、必要な要件を満たしつつ、そ の企画ならではの特性も込めやすくなる。これを複数人で行えば、より広い観点で要件や アイデアを出し合い、独自性や深みのあるコンセプトにたどり着くための足がかりにすることができる。
4,,21,15,考えるための点数化,漠然と全体を評価するのではなく、 いくつもの軸で点数をつけて考える。,《 徹 底 リ スト 》の 課 題 や ア イ デ ア に つ い て 、 さ ら に 考 え を 深 め 、評 価 し た い 。,課題やアイデアを全体的に評価するだけでは、詳細に踏み込まない漠然とした評価に なってしまいがちである。,個々の要素を評価する軸はいくつもあるものだが、その軸のそれ ぞれの方向性の検討をせずに評価しようとすると、考えを深めることができず、感覚的な判 断になってしまいやすい。そうなると、課題に対する重要度を見誤ったり、最善のアイデア ではないものを選んでしまったりする恐れがある。また、明確な基準で選ばれていない課題 やアイデアは、他の人への説得性が弱く、建設的な議論の土台にもなりにくい。,複数の評価軸を設定し、各要素に対してそれぞれの軸ごとに点数をつけ、その総合点と 自 分 の 感 覚 の ズ レ を 見 な が ら 考 え を 深 め る 。,例 え ば 、「 マ ー ケ ッ ト の 大 き さ 」「 収 益 性 」「 自 分 た ち の 強 み を 活 か せ る か 」「 自 分 た ち の 他 の 事 業 と の 相 乗 効 果 」「 社 会 的 な 意 義 」「 グ ローバル化できるか」など複数の評価軸を設定し、各アイデアに点数をつけ、その軸ごとの 点数に掛け率をかけて総合点を算出する。総合点を見比べてみて、自分の感覚とのズレ や違和感を感じれば、その理由を考えながら個々の軸の点数を調整したり、自分の考えを 修正したりして、考えを深めていく。,課題やアイデアに対して、細かい評価を明示しながら検討し、判断することができる。個々の 点数自体は自分の考えにもとづくものではあるが、それを一度自分から離して外化すること で、客観的な視点で見ることができるようになる。また、課題やアイデアに対して他の人と議 論がしやすくなり、パートナーとともに考えることが可能になる。さらに、このような点数化の 経験を積んでいくことで、評価する眼が養われ、考え抜く力を強化することにつながる。
4,,13,16,相談の順番,適切なタイミングで適切な人に相談して、 企画を育てていく。,周 囲からコメントやアドバイスをもらって、 企 画 案 を よ り よ くし た い 。,コメントやアドバイスをもらう相手によっては、現実的すぎる視点でアイデアの可能性の 芽が潰れてしまったり、厳しい反応で気持ちが萎縮してしまったりすることがある。,相手 によって、それぞれの専門や関心領域、感覚や性格が異なるので、こちらが求めている種 類・レベルのフィードバックをもらえるとは限らない。だからといって、いつも「いいね!」と言っ てくれる人に相談しても、自信を持つことはできても、内容を詰めたり、見落としている点を 見つけたりすることはできない。,相談相手の得意なことや頼るべきことを踏まえながら、フィードバックを適切なときに取り 入れられる相談の順番を考え、その順番で意見をもらい、企画を育てていく。,例えば、まず は自分のアイデアで一緒に盛り上がってくれる人に話して、アイデアの可能性をポジティ ブに膨らませたあと、自分とは違う視点で物事を考える人に相談し、アイデアに厚みを加え る。最後に鋭い指摘や懸念を挙げてくれる人に相談し、実現に向けて中身を詰めていく。,周囲の強みも活かしながら、企画を効率よく、より豊かに発展させることができる。適切なタ イミングでの相談は、建設的で前向きな話し合いになるので、その企画へのモチベーショ ン を 保 つ こ と も で き る 。ま た 、適 切 な タ イ ミ ン グ で 相 談 さ れ る こ と で 、相 談 相 手 へ の 負 担 や 不 快 感 も 減 ら す こ と が で き 、と も に《 楽 し い 記 憶 》を も つ こ と が で き る 。
4,,16,17,愛着が生まれる余地,最初からつくり込みすぎない。,ク ラ イ ア ント に 企 画 を 提 案 し ようとし て い る 。,初めから隙なくつくり込みすぎてしまうと、受け取った相手が企画について考える余地が なくなり、一方的なものになってしまう。,すべての要素をつくり込んで完成した状態の企画 を見せられると、相手はその案を受けて評価するだけになってしまい、ともに育て上げるコ ラボレーションができなくなってしまう。相手が自分で考え、提案をしたり何かを試したりする 余地がないと、企画を自分のものとして感じにくく、面白みも感じられず、結果として、できた ものに対する愛着も持ちにくい。,企画の骨格はしっかりとつくりながらも、相手がアイデアを盛り込んだり選んだりできる 余地をきちんとつくっておく。,プロとして達成すべき品質はしっかりと保ちつつ、相手が考え を入れることのできる余地をあえてつくっておく。そして、相手からこうしたいという思いが出 てきたら、その気持ちを盛り上げ、柔軟に取り入れながら、企画を詰めていく。,相手と一緒に企画を育てていくことができる。それはつまり、使う人にとって思い入れや愛 着 が 生 ま れ る と い う こ と を 意 味 す る 。こ れ は 、企 画 の 方 針 と し て 大 切 に し て い る《 企 画 の 哲 学 》と 並 ぶ 、企 画 の 上 で の も う ひ と つ の 重 要 な 側 面 で あ る 。使 う 人 の ア イ デ ア や 感 性 が 反 映されることで、できあがるものにその人らしさが加わるとともに、つくるプロセスを共有する な か で《 楽 し い 記 憶 》に つ な が っ て い く 。
4,,20,18,実 現 のリアリティ,実現のための具体性は、 ちゃんと見えているだろうか?,企画の大枠ができてきた。,その企画を実際に動かしていくための具体性が抜け落ちていると、実現が困難になり、 プ ロ セ ス 上 も 混 乱 を 生 ん で し ま う 。,企 画 の コ ン セ プ ト や そ の 大 枠 が で き あ が る と 、気 持 ち が落ち着き、思考が止まってしまいがちである。特に、自分が思いついたアイデアがもとに なっていると、自分にとってはそれだけでよく見えてしまうものである。きれいな写真やかっこ いいコピーなど見た目のよい企画書をつくったときにも、企画が完成したような錯覚に陥り やすい。,その企画を現実のものにすることを強く意識し、コンセプトと実現する具体的なものとの 間にズレがないかを繰り返し確認しながら調整を続ける。,企画を実現するために必要と なる関連各所との関わりや実際の運用イメージ、収益などを考えながら、コンセプトの実現 可能性をきちんと詰めていく。そして、自分で自分の企画に対して批判的・否定的な姿勢 でダメ出しをしていき、それらの点を修正して企画を深めていく。,単 に 魅 力 的 に 見 え る だ け で な く 、実 際 に 実 現 可 能 な 企 画 を つ く る こ と が で き る 。そ う な れ ば、周囲に相談したときにも、そのレベルのフィードバックではなく、企画を強化するような アイデアや意見をもらうことができ、さらによりよい企画に育てていくこともできる。そして、 他の人から指摘される前に、自分で実現可能性を追求した企画を立てるようになれば、企 画人として全体のパフォーマンスも大きく向上することになる。
4,,7,19,なぜの掘り下げ,実現が難しいからといって 簡単に諦めない。,企画のアイデアのなかで、 前 例がなく実 現が 難しいものがある。,難しいからといって諦めてしまうと、その企画で実現したい価値を提供することができなく なってしまう。,これまでにない新しいことをやろうとすると、その実現を阻む制度や仕組み、 慣習など、思いがけない壁にぶち当たることがある。そのような壁があるということは、これ までその方向に進もうとした人がいなかったか、困難であることを知って引き返したかのどち らかである。,なぜ実現が困難なのかを自ら考えるとともに、関係者になぜそのような制度や仕組みに なっているのかを聞いて回り、それらを把握した上で解決のための道を見出す。,なぜそれ が実現困難なのかを徹底的に考えると、なんらかの理由が思いつくだろう。また、関係者は その理由や経緯・事情を知っているかもしれない。そういう情報を集め、複合的に組み合 わせていくことで、実現するための方法や、うまく回避する方法が見えてくる。,ふつうであれば実現が難しい企画を実現することができる。こうして実現した企画は、これ までにない独自性のあるものになり、新しい価値を提供することができるだろう。また、この ような経験を積むことで、壁にぶつかったときに解決・回避する力を養うことにつながる。
4,,15,20,基本の価値,新しさやオリジナリティを発揮するためにも、 きちんと基本を押さえる。,企 画 の 大 枠とコンセプトが 決まり、 具 体 的な設 計を始めている。,新しさやオリジナリティを込めても、快適性や質感、収益性などの基本要件を満たしてい ない企画は、継続的に価値を提供し続けることはできない。,独自性をねらって尖った特徴 を考えることから始めたり、付加的な要素ばかりに気を取られたりしていると、提供すべき 基本の価値がおろそかになってしまうことがある。特に、顧客がお金を払おうと思える価値 を提供できなければ、一時的に注目されたり話題になったりしたとしても、ゆくゆくは立ち行 かなくなってしまう。,その企画がまずは満たさなければならない基本価値をしっかりと意識し、それらが損なわ れていないかをチェックしながら、企画をつくり込む。,提供すべき価値とは、例えば、空間 デザインであれば、企画用途にあった快適な空間にするということであり、また、きちんと収 益をあげられるものにするということである。このように、基本を押さえていることが、《くずし のポイント》を入れるための前提となる。,人々に良いと思われる基本価値を担保することで、事業のベースができ、それゆえ個性を 際立させることもできる。基本価値の実現を怠らなければ、安定したクオリティを保つこと ができるようになり、クライアントの満足や信頼が得られるだろう。また、きちんとした収益が 確保できれば、事業を継続し、価値を提供し続けることができ、次への余力も生まれる。
